,STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,ADM_DR_CD,ADM_DR_NM
8599,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8600,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8601,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8602,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8603,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8604,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8605,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8606,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8607,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8608,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8609,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8610,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8611,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8612,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8613,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8614,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8615,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8616,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8617,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8618,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8619,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8620,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8621,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8622,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8623,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8624,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8625,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8626,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8627,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8628,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8629,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8630,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8631,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8632,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8633,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8634,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8635,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8636,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8637,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8638,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8639,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8640,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8641,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8642,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8643,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8644,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8645,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8646,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8647,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8648,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8649,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8650,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8651,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8652,1,2,2,30,2,4,C,14,J12230,,
8653,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8654,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8655,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8656,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8657,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8658,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8659,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8660,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8661,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8662,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8663,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8664,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8665,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8666,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8667,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8668,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8669,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8670,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8671,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8672,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8673,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8674,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8675,1,2,2,30,2,4,C,14,J12230,,
8676,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8677,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8678,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8679,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8680,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8681,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8682,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8683,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8684,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8685,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8686,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8687,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8688,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8689,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8690,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8691,1,2,2,30,2,4,C,14,J12230,,
8692,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8693,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8693,1,2,2,30,2,4,C,14,J12230,3702037,강동면
8694,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8695,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8696,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8697,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8698,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8699,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8700,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8701,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8702,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8703,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8704,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8705,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8706,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8707,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8708,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8709,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8710,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8711,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8712,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8713,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8714,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8715,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8716,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8717,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8718,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8719,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8720,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8721,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8722,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8723,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8724,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8725,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8726,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8727,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8728,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8729,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8730,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8731,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8732,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8733,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8734,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8735,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8736,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8737,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8738,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8739,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8740,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8741,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8742,1,2,2,30,2,4,C,14,J12230,,
8743,1,2,2,30,2,4,C,14,J12230,,
8744,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8745,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8746,1,2,2,30,2,4,C,14,J12230,,
8747,1,2,2,30,2,4,C,14,J12230,,
8748,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8749,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8750,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8751,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8752,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8753,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8754,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8755,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8756,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8757,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8758,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8759,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8760,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8761,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8762,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8763,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8764,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8765,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8766,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8767,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8768,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8769,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8770,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8771,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8772,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8773,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8774,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8775,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8776,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8777,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8778,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8779,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8780,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8781,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8782,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8783,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8784,1,2,2,30,2,4,C,14,J12230,,
8785,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8786,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8787,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8788,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8789,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8790,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8791,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8792,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8793,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8794,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8795,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8796,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8797,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8798,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8799,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8800,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8801,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8802,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8803,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8804,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8805,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8806,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8807,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8808,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8809,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8810,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8811,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8812,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8813,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8814,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8815,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8816,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8817,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8818,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8819,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8820,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8821,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8822,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8823,1,2,2,30,2,4,C,14,J12230,3701157,제철동
8824,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8825,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8826,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8827,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8828,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8829,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8830,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8831,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8832,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8833,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8834,1,2,2,30,2,4,C,14,J12230,3701158,효곡동
8835,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8836,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8837,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8838,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8839,1,2,2,30,2,4,C,14,J12230,3701158,효곡동
8840,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8841,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8842,1,2,2,30,2,4,C,14,J12230,3701159,대이동
8843,1,2,2,30,2,4,C,14,J12230,,
8844,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8845,1,2,2,30,2,4,C,14,J12230,3701159,대이동
8846,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8847,1,2,2,30,2,4,C,14,J12230,3701159,대이동
8848,1,2,2,30,2,4,C,14,J12230,3701135,호미곶면
8849,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8850,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8851,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8852,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8853,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8854,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8855,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8856,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8857,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8858,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8859,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8860,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8861,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8862,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8863,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8864,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8865,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8866,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8867,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8868,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8869,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8870,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8871,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8872,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8873,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8874,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8875,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8876,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8877,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8878,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8879,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8880,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8881,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8882,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8883,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8884,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8885,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8886,1,2,2,30,2,4,C,14,J12230,,
8887,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8888,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8889,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8890,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8891,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8892,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8893,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8894,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8895,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8896,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8897,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8898,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8899,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8900,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8901,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8902,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8903,1,2,2,30,2,4,C,14,J12230,,
8904,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8905,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8906,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8907,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8908,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8909,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8910,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8911,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8912,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8913,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8914,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8915,1,2,2,30,2,4,C,14,J12230,,
8916,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8917,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8918,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8919,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8920,1,2,2,30,2,4,C,14,J12230,,
8921,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8922,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8923,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8924,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8925,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8926,1,2,2,30,2,4,C,14,J12230,,
8927,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8928,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8929,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8930,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8931,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
8932,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8933,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8934,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8935,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8936,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8937,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8938,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8939,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8940,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8941,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8942,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8943,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8944,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8945,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8946,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8947,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8948,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8949,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8950,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8951,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8952,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8953,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8954,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8955,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8956,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8957,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8958,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8959,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8960,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8961,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8962,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8963,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8964,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8965,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8966,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8967,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8968,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8969,1,2,2,30,2,4,C,14,J12230,,
8970,1,2,2,30,2,4,C,14,J12230,,
8971,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8972,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8973,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
8974,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8975,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8976,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8977,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8978,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8979,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8980,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8981,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8982,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8983,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8984,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8985,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8986,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8987,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8988,1,2,2,30,2,4,C,14,J12230,3701131,대송면
8989,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8990,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8991,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8992,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
8993,1,2,2,30,2,4,C,14,J12230,,
8994,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8995,1,2,2,30,2,4,C,14,J12230,,
8996,1,2,2,30,2,4,C,14,J12230,3701133,장기면
8997,1,2,2,30,2,4,C,14,J12230,3701132,동해면
8998,1,2,2,30,2,4,C,14,J12230,,
8999,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9000,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9001,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9002,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9003,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9004,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9005,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9006,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9007,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
9008,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9009,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9010,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9011,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9012,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9013,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9014,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9015,1,2,2,30,2,4,C,14,J12230,,
9016,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9017,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9018,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9019,1,2,2,30,2,4,C,14,J12230,3701132,동해면
9020,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9021,1,2,2,30,2,4,C,14,J12230,3701159,대이동
9022,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9023,1,2,2,30,2,4,C,14,J12230,3701159,대이동
9024,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9025,1,2,2,30,2,4,C,14,J12230,,
9026,1,2,2,30,2,4,C,14,J12230,3701111,구룡포읍
9027,1,2,2,30,2,4,C,14,J12230,3701159,대이동
9028,1,2,2,30,2,4,C,14,J12230,3701159,대이동
9029,1,2,2,30,2,4,C,14,J12230,3701158,효곡동
9030,1,2,2,30,2,4,C,14,J12230,,
9031,1,2,2,30,2,4,C,14,J12230,3701112,연일읍
9032,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
9033,1,2,2,30,2,4,C,14,J12230,3701133,장기면
9034,1,2,2,30,2,4,C,14,J12230,3701133,장기면
9035,1,2,2,30,2,4,C,14,J12230,3701133,장기면
9036,1,2,2,30,2,4,C,14,J12230,3701133,장기면
9037,1,2,2,30,2,4,C,14,J12230,,
9038,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
9039,1,2,2,30,2,4,C,14,J12230,,
9040,1,2,2,30,2,4,C,14,J12230,3701113,오천읍
9041,1,2,2,30,2,4,C,14,J12230,3701133,장기면
9042,1,2,2,30,2,4,C,14,J12230,3701133,장기면
9043,1,2,2,30,2,4,C,14,J12230,3701133,장기면
