,STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,ADM_DR_CD,ADM_DR_NM,landslide
6844,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6845,1,2,2,30,2.0,4.0,A,14.0,J12230,3701113.0,오천읍,False
6846,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6847,1,2,2,30,2.0,4.0,A,14.0,J12230,3701131.0,대송면,True
6848,1,2,2,30,2.0,4.0,A,14.0,J12230,3702037.0,강동면,True
6849,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6850,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6851,1,2,2,30,2.0,4.0,A,14.0,J12230,3701113.0,오천읍,False
6852,1,2,2,30,2.0,4.0,A,14.0,J12230,3701113.0,오천읍,False
6853,1,2,2,30,2.0,4.0,A,14.0,J12230,3701131.0,대송면,True
6854,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6855,1,2,2,30,2.0,4.0,A,14.0,J12230,3701111.0,구룡포읍,False
6856,1,2,2,30,2.0,4.0,A,14.0,J12230,3701111.0,구룡포읍,False
6857,1,2,2,30,2.0,4.0,A,14.0,J12230,3701111.0,구룡포읍,False
6858,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6859,1,2,2,30,2.0,4.0,A,14.0,J12230,3701112.0,연일읍,True
6860,1,2,2,30,2.0,4.0,A,14.0,J12230,3701112.0,연일읍,True
6861,1,2,2,30,2.0,4.0,A,14.0,J12230,,,False
6862,1,2,2,30,2.0,4.0,A,14.0,J12230,3701112.0,연일읍,True
6863,1,2,2,30,2.0,4.0,A,14.0,J12230,3701112.0,연일읍,True
6864,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6865,1,2,2,30,2.0,4.0,A,14.0,J12230,3701112.0,연일읍,True
6866,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6867,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6868,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6869,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6870,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6871,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6872,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6873,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6874,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6875,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6876,1,2,2,30,2.0,4.0,A,14.0,J12230,3701131.0,대송면,True
6877,1,2,2,30,2.0,4.0,A,14.0,J12230,3701132.0,동해면,True
6878,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6879,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6880,1,2,2,30,2.0,4.0,A,14.0,J12230,3701133.0,장기면,True
6881,1,2,2,30,2.0,4.0,A,14.0,J12230,3701113.0,오천읍,False
6882,1,2,2,30,2.0,4.0,A,16.0,J12230,3701113.0,오천읍,False
6883,1,2,2,30,2.0,4.0,B,,J12230,3701112.0,연일읍,True
6884,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6885,1,2,2,30,2.0,4.0,B,,J12230,,,False
6886,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6887,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6888,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6889,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6890,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6891,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6892,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6893,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6894,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6895,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6896,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6897,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6898,1,2,2,30,2.0,4.0,B,,J12230,3701132.0,동해면,True
6899,1,2,2,30,2.0,4.0,B,,J12230,,,False
6900,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6901,1,2,2,30,2.0,4.0,B,,J12230,,,False
6902,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6903,1,2,2,30,2.0,4.0,B,,J12230,,,False
6904,1,2,2,30,2.0,4.0,B,,J12230,3701156.0,청림동,False
6905,1,2,2,30,2.0,4.0,B,,J12230,3701156.0,청림동,False
6906,1,2,2,30,2.0,4.0,B,,J12230,,,False
6907,1,2,2,30,2.0,4.0,B,,J12230,3701113.0,오천읍,False
6908,1,2,2,30,2.0,4.0,B,4.0,J12230,3701133.0,장기면,True
6909,1,2,2,30,2.0,4.0,B,6.0,J12230,3701111.0,구룡포읍,False
6910,1,2,2,30,2.0,4.0,B,6.0,J12230,3701111.0,구룡포읍,False
6911,1,2,2,30,2.0,4.0,B,6.0,J12230,3701111.0,구룡포읍,False
6912,1,2,2,30,2.0,4.0,B,6.0,J12230,3701132.0,동해면,True
6913,1,2,2,30,2.0,4.0,B,6.0,J12230,3701111.0,구룡포읍,False
6914,1,2,2,30,2.0,4.0,B,6.0,J12230,3701135.0,호미곶면,False
6915,1,2,2,30,2.0,4.0,B,6.0,J12230,3701135.0,호미곶면,False
6916,1,2,2,30,2.0,4.0,B,6.0,J12230,3701111.0,구룡포읍,False
6917,1,2,2,30,2.0,4.0,B,6.0,J12230,3701133.0,장기면,True
6918,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6919,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6920,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6921,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6922,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6923,1,2,2,30,2.0,4.0,B,8.0,J12230,,,False
6924,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6925,1,2,2,30,2.0,4.0,B,8.0,J12230,3701132.0,동해면,True
6926,1,2,2,30,2.0,4.0,B,8.0,J12230,3701132.0,동해면,True
6927,1,2,2,30,2.0,4.0,B,8.0,J12230,3701132.0,동해면,True
6928,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6929,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6930,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6931,1,2,2,30,2.0,4.0,B,8.0,J12230,3701132.0,동해면,True
6932,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6933,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6934,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6935,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6936,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6937,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6938,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6939,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6940,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6941,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6942,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6943,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6944,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6945,1,2,2,30,2.0,4.0,B,8.0,J12230,3701133.0,장기면,True
6946,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6947,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6948,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6949,1,2,2,30,2.0,4.0,B,8.0,J12230,3701132.0,동해면,True
6950,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6951,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6952,1,2,2,30,2.0,4.0,B,8.0,J12230,3701132.0,동해면,True
6953,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6954,1,2,2,30,2.0,4.0,B,8.0,J12230,3701111.0,구룡포읍,False
6955,1,2,2,30,2.0,4.0,B,8.0,J12230,3701112.0,연일읍,True
6956,1,2,2,30,2.0,4.0,B,8.0,J12230,,,False
6957,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6958,1,2,2,30,2.0,4.0,B,8.0,J12230,3701135.0,호미곶면,False
6959,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
6960,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
6961,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
6962,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
6963,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
6964,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
6965,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
6966,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6967,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6968,1,2,2,30,2.0,4.0,B,10.0,J12230,3701131.0,대송면,True
6969,1,2,2,30,2.0,4.0,B,10.0,J12230,3701131.0,대송면,True
6970,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6971,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6972,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6973,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6974,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
6975,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6976,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6977,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6978,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6979,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6980,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6981,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6982,1,2,2,30,2.0,4.0,B,10.0,J12230,,,False
6983,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6984,1,2,2,30,2.0,4.0,B,10.0,J12230,3701112.0,연일읍,True
6985,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
6986,1,2,2,30,2.0,4.0,B,10.0,J12230,3701158.0,효곡동,False
6987,1,2,2,30,2.0,4.0,B,10.0,J12230,,,False
6988,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
6989,1,2,2,30,2.0,4.0,B,10.0,J12230,,,False
6990,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6991,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
6992,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
6993,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
6994,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
6995,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
6996,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
6997,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
6998,1,2,2,30,2.0,4.0,B,10.0,J12230,3701112.0,연일읍,True
6999,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7000,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7001,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7002,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7003,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7004,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7005,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7006,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7007,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7008,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7009,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7010,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7011,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7012,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7013,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
7014,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
7015,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
7016,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
7017,1,2,2,30,2.0,4.0,B,10.0,J12230,3701133.0,장기면,True
7018,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7019,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7020,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7021,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7022,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7023,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7024,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7025,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7026,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7027,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7028,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7029,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7030,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7031,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7032,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7033,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7034,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7035,1,2,2,30,2.0,4.0,B,10.0,J12230,3701112.0,연일읍,True
7036,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7037,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7038,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7039,1,2,2,30,2.0,4.0,B,10.0,J12230,3701111.0,구룡포읍,False
7040,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7041,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7042,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7043,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7044,1,2,2,30,2.0,4.0,B,10.0,J12230,3701132.0,동해면,True
7045,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7046,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7047,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7048,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7049,1,2,2,30,2.0,4.0,B,10.0,J12230,3701135.0,호미곶면,False
7050,1,2,2,30,2.0,4.0,B,10.0,J12230,,,False
7051,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7052,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7053,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7054,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7055,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7056,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7057,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7058,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7059,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7060,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7061,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7062,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7063,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7064,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7065,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7066,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7067,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7068,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7069,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7070,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7071,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7072,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7073,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7074,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7075,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7076,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7077,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7078,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7079,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7080,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7081,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7082,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7083,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7084,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7085,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7086,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7087,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7088,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7089,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7090,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7091,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7092,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7093,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7094,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7095,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7096,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7097,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7098,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7099,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7100,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7101,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7102,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7103,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7104,1,2,2,30,2.0,4.0,B,12.0,J12230,3701112.0,연일읍,True
7105,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7106,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7107,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7108,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7109,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7110,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7111,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7112,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7113,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7114,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7115,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7116,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7117,1,2,2,30,2.0,4.0,B,12.0,J12230,3701112.0,연일읍,True
7118,1,2,2,30,2.0,4.0,B,12.0,J12230,3701112.0,연일읍,True
7119,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7120,1,2,2,30,2.0,4.0,B,12.0,J12230,3701157.0,제철동,True
7121,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7122,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7123,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7124,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7125,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7126,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7127,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7128,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7129,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7130,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7131,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7132,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7133,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7134,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7135,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7136,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7137,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7138,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7139,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7140,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7141,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7142,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7143,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7144,1,2,2,30,2.0,4.0,B,12.0,J12230,3701135.0,호미곶면,False
7145,1,2,2,30,2.0,4.0,B,12.0,J12230,3701112.0,연일읍,True
7146,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7147,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7148,1,2,2,30,2.0,4.0,B,12.0,J12230,3701113.0,오천읍,False
7149,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7150,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7151,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7152,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7153,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7154,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7155,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7156,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7157,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7158,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7159,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7160,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7161,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7162,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7163,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7164,1,2,2,30,2.0,4.0,B,12.0,J12230,,,False
7165,1,2,2,30,2.0,4.0,B,12.0,J12230,3701135.0,호미곶면,False
7166,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7167,1,2,2,30,2.0,4.0,B,12.0,J12230,3701133.0,장기면,True
7168,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7169,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7170,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7171,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7172,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7173,1,2,2,30,2.0,4.0,B,12.0,J12230,3701131.0,대송면,True
7174,1,2,2,30,2.0,4.0,B,12.0,J12230,3701112.0,연일읍,True
7175,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7176,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
7177,1,2,2,30,2.0,4.0,B,12.0,J12230,3701132.0,동해면,True
7178,1,2,2,30,2.0,4.0,B,12.0,J12230,3701111.0,구룡포읍,False
